0
13
22
6
20
37
0
12
17
25
0
4
20
21
14
42
25
0
6
31
14
5
14
25
20
44
10
5
27
30
0
42
19
15
20
13
0
21
11
12
0
23
26
20
26
31
12
43
0
11
16
24
0
3
28
52
32
24
27
7
0
18
10
4
7
10
18
16
0
22
9
8
0
3
0
24
12
53
5
1
0
14
0
26
23
10
8
14
17
3
1
1
10
30
20
3
0
17
1
0
0
43
18
34
17
0
5
5
9
0
17
50
2
31
0
0
1
21
42
19
0
26
0
20
0
11
0
37
0
1
37
0
2
23
19
0
8
19
0
13
8
25
5
15
19
0
0
66
1
23
32
6
0
34
8
29
5
34
13
10
26
0
11
14
44
55
7
12
0
31
37
14
10
47
28
47
34
57
33
0
10
24
0
18
56
14
5
65
46
8
60
28
0
47
20
65
57
1
27
30
