4
18
16
8
7
37
0
24
6
21
0
10
8
15
5
43
30
11
8
21
5
9
15
16
17
30
4
7
18
30
5
42
14
26
8
15
0
16
9
20
0
17
10
24
11
31
10
43
0
13
6
20
0
9
19
40
22
18
10
11
0
17
13
8
7
14
13
16
0
18
3
11
1
11
4
24
10
53
3
5
0
12
0
20
27
14
9
16
11
10
1
12
4
30
19
13
0
11
1
4
0
32
17
22
7
10
7
11
6
5
14
50
1
31
3
21
1
21
30
14
0
22
0
16
18
18
0
36
0
10
15
9
1
23
14
6
9
19
0
10
12
17
19
27
13
1
0
66
8
23
26
12
4
33
8
31
2
34
9
10
18
19
5
28
22
43
9
9
0
31
27
14
5
47
11
47
28
61
27
17
6
20
0
12
37
16
4
65
18
15
48
35
0
49
8
43
21
2
12
30
