21
22
22
21
20
37
50
33
20
25
21
14
40
25
22
47
66
20
18
31
18
24
33
25
20
44
20
16
27
30
20
42
24
34
28
17
15
29
17
26
31
23
36
28
59
31
21
43
37
16
16
38
22
24
31
52
32
33
34
28
18
18
31
11
14
18
18
34
28
32
15
26
24
30
16
27
21
53
28
14
36
25
16
36
60
32
20
19
18
28
26
36
20
30
20
20
20
19
13
15
20
43
35
35
41
20
16
15
63
37
17
50
16
31
21
40
24
21
49
24
28
40
55
30
69
24
55
37
30
16
55
19
17
23
25
23
21
19
23
18
28
26
54
35
19
31
36
66
24
26
47
33
21
34
17
35
15
34
16
21
26
32
35
37
44
55
23
16
23
31
45
16
42
47
39
47
50
69
33
52
62
36
36
18
57
35
58
65
54
20
60
42
22
55
32
65
59
41
64
30
