10
17
15
12
3
24
5
22
2
19
3
5
5
14
2
38
17
20
8
15
2
23
30
8
9
30
1
12
14
30
8
29
22
34
3
12
3
18
3
18
6
13
1
20
4
31
11
42
3
11
3
18
2
14
17
23
18
29
3
12
1
17
9
11
8
12
10
10
4
16
2
16
4
12
5
25
9
53
1
10
3
9
2
24
54
15
16
14
11
14
3
16
1
15
12
17
2
12
2
7
2
29
21
11
6
16
7
9
6
19
9
35
1
31
17
34
3
21
26
11
4
14
8
8
33
24
5
20
4
16
4
19
2
23
14
12
10
8
2
4
14
13
35
6
14
14
2
62
14
22
14
25
13
26
14
35
1
34
4
8
15
32
3
15
5
40
18
7
2
21
26
16
3
47
5
47
20
38
22
39
4
6
4
10
41
25
3
53
4
20
42
41
1
55
3
29
2
4
6
30
